 
                                                                                                                                                                                                                                                                
 
gvkey     datadate     fyear    cik
133764    20151231      2015    0001101146
133764    20151231      2015    0001101146
133766    20151231      2015    0001095565
133767    20160131      2015    0001100270
133768    20151231      2015    0001099219
133768    20151231      2015    0001099219
133825    20151231      2015    0001104855
133868    20151231      2015    0001062822
133869    20151231      2015    0001102993
133871    20151231      2015    0001001233
133885    20151231      2015    0000939767
133944    20150630      2015    0001110647
133949    20150630      2015    0000758938
134026    20151231      2015    0001103837
134932    20151231      2015    0001097864
135044    20151231      2015    0001040161
135425    20151231      2015    0001343034
135425    20151231      2015    0001343034
135484    20151231      2015    0000020520
135788    20151231      2015    0001173489
135844    20150930      2015    0000836690
135965    20151231      2015    0001708055
135990    20151231      2015    0001013871
136186    20151231      2015    0001104506
136265    20151231      2015    0001102112
136265    20151231      2015    0001102112
136306    20151231      2015    0001359555
136648    20151231      2015    0001111335
136725    20151231      2015    0001035267
136804    20151231      2015    0001037760
136844    20151231      2015    0001275101
136844    20151231      2015    0001275101
137024    20151231      2015    0001109189
137131    20151231      2015    0001100682
137230    20151031      2015    0001099941
137230    20151031      2015    0001099941
137232    20151231      2015              
137232    20151231      2015              
137310    20160131      2015    0001058057
137351    20151231      2015    0001108134
137351    20151231      2015    0001108134
137371    20151231      2015    0001091325
137373    20160331      2015    0001009759
137432    20150930      2015    0001101396
137573    20151231      2015    0001101302
137602    20151231      2015    0001113232
137611    20151231      2015    0001104188
137642    20151231      2015    0001069530
137722    20151231      2015              
137874    20151231      2015    0001108320
137943    20151231      2015    0001109116
138122    20151231      2015    0001080709
138126    20151231      2015    0001114220
138205    20151231      2015    0001110803
138341    20151231      2015    0001108205
138467    20150630      2015    0001114925
138483    20151231      2015    0001109354
138601    20151231      2015    0001044435
138608    20151231      2015    0001113481
138707    20151231      2015    0001100441
138743    20151231      2015    0001101239
138861    20151231      2015    0001115836
139025    20151231      2015    0001115055
139025    20151231      2015    0001115055
139201    20151231      2015    0000893739
139201    20151231      2015    0000893739
139665    20151231      2015    0001059556
139705    20151231      2015    0000836147
139705    20151231      2015    0000836147
139804    20151231      2015    0001116942
140023    20151231      2015    0000872912
140042    20151231      2015    0000926617
140044    20151231      2015    0001082038
140073    20151231      2015    0001114483
140541    20150630      2015    0001116132
140565    20151231      2015    0001263762
140565    20151231      2015    0001263762
140568    20151231      2015    0001092662
140672    20151231      2015    0001660719
140759    20151231      2015    0001120295
140760    20150831      2015    0001110783
140821    20151130      2015    0001125259
140902    20151231      2015    0001037016
140938    20151231      2015    0001290476
140938    20151231      2015    0001290476
140979    20151231      2015              
140982    20151231      2015    0001084554
140983    20151231      2015    0001123270
140983    20151231      2015    0001123270
140988    20151231      2015    0000937098
141178    20151231      2015    0001022652
141197    20150630      2015    0001100412
141236    20151231      2015    0001122342
141277    20151231      2015    0001124140
141278    20151231      2015    0000890394
141359    20160531      2015    0001084765
141363    20151231      2015    0001110805
141384    20151231      2015    0001097149
141389    20151231      2015    0000864559
141459    20151231      2015    0001121788
141460    20151231      2015    0001060736
141462    20151231      2015    0001443799
141469    20151231      2015    0001123494
141496    20151231      2015    0001029142
141720    20151231      2015    0001161154
141846    20151231      2015    0001070494
141913    20160531      2015    0001123360
142088    20151231      2015    0001102266
142088    20151231      2015    0001102266
142230    20151231      2015    0001126975
142260    20151231      2015    0001121484
142337    20151231      2015    0001104485
142391    20151231      2015    0001092289
142460    20151231      2015    0001064728
142462    20151231      2015    0001129633
142462    20151231      2015    0001129633
